131,126,4
131,221,3
131,1281,4
131,100,5
131,750,5
131,845,4
131,274,3
131,313,5
131,1,4
131,275,2
131,14,5
131,19,4
131,286,5
131,302,5
131,285,5
131,124,5
131,276,5
131,251,5
131,242,5
131,293,3
131,127,4
131,269,5
131,9,5
131,813,3
131,137,1
131,744,4
131,287,4
131,297,4
131,248,3
131,536,5
266,676,3
266,874,2
266,508,4
266,272,4
266,124,4
266,313,4
266,283,3
266,268,4
266,285,4
266,25,3
266,286,4
266,275,5
266,14,4
266,321,3
266,319,2
266,245,1
266,237,3
266,289,3
266,100,5
266,325,1
266,276,3
266,924,2
266,9,4
