5,2,3
5,17,4
5,439,1
5,225,2
5,110,1
5,454,1
5,424,1
5,1,4
5,363,3
5,98,3
5,102,3
5,211,4
5,382,5
5,376,2
5,62,4
5,231,2
5,377,1
5,407,3
5,24,4
5,423,4
5,394,2
5,384,3
5,267,4
5,445,3
5,167,2
5,426,3
5,222,4
5,453,1
5,403,3
5,173,4
5,241,1
5,234,2
5,154,3
5,436,5
5,42,5
5,422,4
5,139,3
5,40,4
5,90,3
5,153,5
5,94,3
5,389,1
5,411,1
5,109,5
5,230,3
5,388,2
5,227,4
5,397,2
5,444,2
5,402,1
5,100,5
5,143,3
5,370,1
5,176,3
5,441,1
5,69,1
5,417,3
5,79,3
5,418,3
5,429,3
5,385,4
5,372,3
5,421,1
5,144,3
5,243,1
5,185,3
5,393,2
5,413,3
5,89,5
5,400,1
5,80,2
5,433,5
5,219,3
5,428,5
5,259,1
5,457,1
5,410,1
5,369,1
5,435,4
5,214,3
5,364,1
5,209,5
5,391,4
5,379,3
5,381,1
5,99,3
5,21,3
5,427,3
5,451,1
5,430,5
5,135,4
5,449,2
5,226,3
5,401,5
5,405,3
5,443,4
5,257,5
5,25,3
5,442,1
5,186,5
5,432,4
5,194,4
5,229,2
5,183,4
5,440,1
5,29,4
5,378,1
5,392,2
5,390,5
5,101,5
5,208,4
5,399,3
5,456,1
5,168,3
5,50,4
5,408,5
5,416,1
5,162,1
5,95,4
5,452,1
5,395,2
5,172,5
5,414,3
5,70,4
5,437,1
5,151,3
5,415,1
5,371,1
5,396,5
5,398,2
5,204,4
5,216,1
5,420,3
5,438,1
5,387,3
5,447,3
5,228,5
5,250,3
5,145,1
5,409,2
5,386,2
5,450,1
5,235,4
5,169,5
5,431,3
5,121,4
5,374,3
5,365,1
5,189,5
5,446,4
5,406,1
5,239,4
5,425,2
5,66,1
5,366,3
5,455,4
5,367,3
5,434,5
5,63,1
5,181,5
5,412,3
5,163,5
5,404,2
5,383,3
5,233,4
5,200,2
5,380,3
5,105,3
5,210,3
5,448,2
5,419,3
5,375,3
5,373,3
5,368,1
5,174,5
12,300,4
12,82,4
12,96,4
12,735,5
12,471,5
12,172,4
12,143,5
12,97,5
12,204,5
12,132,5
12,157,5
12,71,4
12,15,5
12,191,5
12,196,5
12,754,4
12,276,4
12,753,5
12,684,5
12,28,5
12,381,4
12,402,5
12,200,1
12,50,4
12,318,5
12,282,5
12,170,4
12,392,4
12,133,4
12,195,4
12,202,4
12,242,5
12,168,4
12,591,5
12,708,3
12,216,5
12,159,4
12,161,5
12,416,3
12,215,4
12,4,5
12,174,5
12,98,5
12,228,4
12,328,4
12,88,5
12,238,5
12,69,5
12,127,4
12,480,4
12,203,3
18,443,3
18,26,4
18,86,4
18,408,5
18,950,3
18,202,3
18,729,3
18,182,4
18,113,5
18,496,5
18,387,4
18,863,3
18,965,4
18,494,3
18,154,4
18,58,4
18,647,4
18,199,3
18,607,3
18,196,3
18,954,3
18,69,3
18,214,4
18,488,3
18,602,3
18,498,4
18,209,4
18,630,3
18,964,3
18,82,3
18,739,3
18,367,4
18,462,3
18,25,3
18,699,5
18,190,4
18,530,4
18,191,4
18,971,4
18,513,4
18,14,5
18,89,3
18,194,3
18,515,5
18,286,5
18,71,4
18,12,5
18,181,3
18,483,4
18,180,4
18,960,4
18,179,4
18,610,4
18,276,5
18,136,5
18,778,2
18,526,4
18,792,5
18,732,3
18,970,3
18,57,4
18,195,3
18,185,3
18,186,4
18,463,4
18,215,3
18,660,5
18,237,3
18,955,4
18,188,3
18,47,3
18,428,3
18,692,3
18,968,3
18,193,5
18,169,5
18,170,5
18,393,3
18,509,4
18,629,3
18,953,3
18,423,5
18,485,5
18,64,5
18,99,5
18,19,3
18,966,2
18,659,4
18,275,5
18,131,4
18,497,4
18,1,5
18,97,4
18,224,5
18,126,5
18,451,3
18,162,4
18,70,4
18,479,4
18,13,5
18,775,3
18,318,5
18,609,4
18,523,4
18,135,3
18,241,3
18,794,3
18,151,3
18,152,3
18,432,4
18,923,5
18,514,5
18,487,4
18,234,3
18,705,3
18,527,4
18,961,3
18,921,5
18,663,4
18,404,4
18,762,3
18,403,3
18,845,3
18,6,5
18,378,3
18,654,4
18,65,5
18,79,4
18,60,4
18,476,3
18,735,4
18,416,5
18,4,3
18,45,5
18,287,4
18,319,4
18,520,4
18,168,3
18,153,4
18,211,5
18,486,3
18,61,4
18,951,3
18,430,4
18,402,3
18,165,4
18,91,3
18,519,4
18,284,3
18,949,3
18,200,3
18,474,4
18,9,5
18,972,3
18,94,3
18,707,3
18,480,4
18,639,4
18,166,4
18,781,3
18,425,3
18,132,5
18,588,4
18,435,4
18,213,5
18,504,5
18,582,5
18,478,5
18,461,4
18,42,3
18,177,3
18,198,3
18,98,5
18,283,5
18,973,3
18,805,4
18,709,5
18,236,3
18,66,3
18,95,4
18,157,3
18,125,3
18,613,5
18,708,3
18,285,5
18,649,3
18,134,5
18,969,3
18,238,5
18,627,3
18,736,4
18,386,2
18,414,4
18,753,4
18,747,3
18,549,4
18,434,3
18,197,4
18,482,5
18,411,3
18,427,5
18,23,4
18,614,4
18,178,3
18,489,4
18,528,4
18,704,3
18,189,5
18,631,5
18,223,5
18,517,2
18,702,3
18,957,3
18,737,3
18,221,5
18,111,3
18,269,5
18,208,4
18,204,3
18,492,4
18,175,4
18,963,5
18,81,3
18,529,5
18,956,5
18,603,3
18,382,3
18,392,3
18,143,4
18,22,5
18,210,5
18,72,3
18,59,4
18,52,5
18,716,5
18,419,3
18,714,4
18,216,4
18,48,4
18,137,5
18,516,5
18,242,5
18,88,3
18,856,5
18,100,5
18,418,3
18,510,4
18,958,5
18,512,5
18,32,2
18,8,5
18,633,5
18,524,4
18,172,3
18,493,5
18,174,4
18,612,4
18,212,5
18,604,5
18,15,4
18,50,4
18,142,4
18,187,5
18,381,4
18,28,3
18,56,5
18,83,5
18,962,4
18,133,5
18,317,5
18,116,5
18,127,5
18,959,3
18,724,4
18,357,4
18,952,2
18,967,3
23,385,4
23,323,2
23,196,2
23,258,5
23,463,4
23,381,4
23,172,4
23,1006,3
